Lead_ID,Lead_Source,Lead_Creation_Date,Region,Segment,Lead_Status,Campaign_Type,Converted_to_Opportunity,Time_to_Conversion (days)
405,Inbound,2024-02-24,APAC,Commercial,Converted,,Yes,45.0
406,Marketing Campaign,2024-09-22,EMEA,Enterprise,Rejected,Email Nurture Campaigns,No,
407,Outbound,2024-02-11,EMEA,Commercial,New,,No,
408,Inbound,2024-10-23,EMEA,Commercial,Rejected,,No,
409,Marketing Campaign,2024-08-18,EMEA,SMB,New,Webinars,No,
410,Inbound,2024-01-10,EMEA,Strategic,New,,No,
411,Inbound,2024-12-23,NA,Commercial,New,,No,
412,Marketing Campaign,2024-05-07,NA,Commercial,Working,Paid Search (PPC/Google Ads),No,
413,Marketing Campaign,2024-06-27,EMEA,SMB,Working,Paid Search (PPC/Google Ads),No,
414,Outbound,2024-07-11,EMEA,Enterprise,New,,No,
415,Partner,2024-04-01,APAC,Enterprise,Converted,,Yes,32.0
416,Outbound,2024-08-18,NA,Strategic,Converted,,Yes,52.0
417,Inbound,2024-03-18,NA,SMB,New,,No,
418,Inbound,2024-03-25,NA,Enterprise,Converted,,Yes,43.0
419,Partner,2024-01-30,EMEA,Enterprise,Rejected,,No,
420,Marketing Campaign,2024-07-31,EMEA,SMB,New,Webinars,No,
421,Marketing Campaign,2024-02-18,EMEA,SMB,New,Webinars,No,
422,Marketing Campaign,2024-09-21,APAC,SMB,Working,Sponsored Content,No,
423,Inbound,2024-05-24,APAC,Enterprise,Working,,No,
424,Outbound,2024-03-09,NA,Strategic,Working,,No,
425,Inbound,2024-02-27,EMEA,Commercial,New,,No,
426,Outbound,2024-07-03,EMEA,SMB,Working,,No,
427,Outbound,2024-03-02,EMEA,Commercial,Working,,No,
428,Marketing Campaign,2024-11-03,NA,Enterprise,Working,Trade Shows/Exhibitions,No,
429,Outbound,2024-10-22,EMEA,Strategic,New,,No,
430,Inbound,2024-06-14,APAC,Enterprise,Working,,No,
431,Inbound,2024-06-19,EMEA,Enterprise,New,,No,
432,Marketing Campaign,2024-03-03,APAC,SMB,Working,In-Person Events,No,
433,Partner,2024-05-26,NA,SMB,Rejected,,No,
434,Inbound,2024-11-01,NA,SMB,Working,,No,
435,Inbound,2024-06-09,NA,Commercial,New,,No,
436,Partner,2024-05-20,NA,Commercial,Working,,No,
437,Inbound,2024-11-29,NA,Strategic,Converted,,Yes,9.0
438,Marketing Campaign,2024-04-06,NA,Enterprise,Converted,Email Nurture Campaigns,Yes,17.0
439,Partner,2024-08-08,NA,SMB,Working,,No,
440,Inbound,2024-02-12,APAC,Enterprise,New,,No,
441,Inbound,2024-10-18,NA,SMB,Working,,No,
442,Marketing Campaign,2024-04-17,NA,Enterprise,Working,Whitepaper Downloads,No,
443,Outbound,2024-09-22,APAC,Commercial,Rejected,,No,
444,Outbound,2024-04-04,EMEA,SMB,Working,,No,
445,Marketing Campaign,2024-09-18,EMEA,Commercial,Working,Webinars,No,
446,Marketing Campaign,2024-11-08,NA,SMB,Working,Sponsored Content,No,
447,Marketing Campaign,2024-03-11,NA,SMB,New,In-Person Events,No,
448,Marketing Campaign,2024-08-06,APAC,SMB,Converted,Webinars,Yes,15.0
449,Outbound,2024-01-21,NA,Strategic,Working,,No,
450,Inbound,2024-04-01,NA,Commercial,Rejected,,No,
451,Marketing Campaign,2024-05-06,NA,Enterprise,Working,Paid Search (PPC/Google Ads),No,
452,Outbound,2024-03-20,EMEA,Enterprise,New,,No,
453,Outbound,2024-11-07,NA,Enterprise,Working,,No,
454,Marketing Campaign,2024-08-25,APAC,Enterprise,New,Paid Search (PPC/Google Ads),No,
455,Inbound,2024-06-30,EMEA,Commercial,New,,No,
456,Outbound,2024-01-25,NA,Enterprise,New,,No,
457,Inbound,2024-06-04,NA,Enterprise,Converted,,Yes,50.0
458,Outbound,2024-01-05,EMEA,Enterprise,Working,,No,
459,Inbound,2024-04-29,EMEA,SMB,New,,No,
460,Inbound,2024-10-03,APAC,Commercial,Working,,No,
461,Inbound,2024-01-18,EMEA,Commercial,Working,,No,
462,Partner,2024-07-16,EMEA,SMB,Rejected,,No,
463,Partner,2024-02-26,EMEA,Enterprise,Working,,No,
464,Outbound,2024-04-02,NA,Strategic,Converted,,Yes,26.0
465,Marketing Campaign,2024-01-19,NA,SMB,New,Webinars,No,
466,Outbound,2024-12-18,NA,Enterprise,Converted,,Yes,53.0
467,Inbound,2024-07-11,EMEA,SMB,Converted,,Yes,27.0
468,Marketing Campaign,2024-08-24,APAC,SMB,Rejected,Trade Shows/Exhibitions,No,
469,Inbound,2024-10-03,EMEA,Commercial,New,,No,
470,Marketing Campaign,2024-08-14,EMEA,SMB,Working,Sponsored Content,No,
471,Inbound,2024-08-20,NA,Enterprise,Working,,No,
472,Marketing Campaign,2024-02-09,EMEA,Enterprise,New,Webinars,No,
473,Inbound,2024-11-18,APAC,Enterprise,Working,,No,
474,Marketing Campaign,2024-06-01,APAC,Enterprise,Rejected,In-Person Events,No,
475,Outbound,2024-05-06,EMEA,Enterprise,Working,,No,
476,Marketing Campaign,2024-08-24,APAC,Strategic,Rejected,Trade Shows/Exhibitions,No,
477,Inbound,2024-02-24,NA,Enterprise,New,,No,
478,Outbound,2024-06-20,APAC,Commercial,Converted,,Yes,16.0
479,Marketing Campaign,2024-04-18,EMEA,Commercial,Working,Sponsored Content,No,
480,Outbound,2024-12-19,NA,SMB,Working,,No,
481,Partner,2024-07-02,EMEA,Strategic,Rejected,,No,
482,Partner,2024-07-16,APAC,SMB,New,,No,
483,Outbound,2024-03-27,EMEA,Strategic,Converted,,Yes,57.0
484,Partner,2024-07-19,NA,SMB,Working,,No,
485,Outbound,2024-12-02,EMEA,Strategic,New,,No,
486,Marketing Campaign,2024-11-17,EMEA,SMB,Rejected,In-Person Events,No,
487,Inbound,2024-10-01,NA,Enterprise,Working,,No,
488,Inbound,2024-07-29,APAC,Commercial,Converted,,Yes,59.0
489,Marketing Campaign,2024-04-27,NA,SMB,New,In-Person Events,No,
490,Marketing Campaign,2024-07-09,APAC,Commercial,Converted,Webinars,Yes,57.0
491,Outbound,2024-02-11,EMEA,Enterprise,Working,,No,
492,Partner,2024-02-11,NA,Commercial,New,,No,
493,Inbound,2024-11-10,NA,Strategic,Working,,No,
494,Inbound,2024-10-02,EMEA,Enterprise,New,,No,
495,Outbound,2024-11-24,NA,SMB,Working,,No,
496,Outbound,2024-01-17,NA,SMB,New,,No,
497,Outbound,2024-10-09,NA,Strategic,New,,No,
498,Inbound,2024-09-14,NA,Strategic,New,,No,
499,Marketing Campaign,2024-03-03,NA,SMB,Working,Webinars,No,
500,Marketing Campaign,2024-03-02,EMEA,Commercial,Working,Trade Shows/Exhibitions,No,
501,Partner,2024-04-09,EMEA,Enterprise,Working,,No,
502,Outbound,2024-01-19,NA,Commercial,New,,No,
503,Inbound,2024-01-17,EMEA,SMB,Working,,No,
504,Marketing Campaign,2024-11-20,EMEA,SMB,Converted,Webinars,Yes,25.0
505,Partner,2024-09-02,NA,SMB,New,,No,
506,Inbound,2024-09-07,NA,Enterprise,Converted,,Yes,23.0
507,Marketing Campaign,2024-03-21,EMEA,Commercial,Working,Webinars,No,
508,Marketing Campaign,2024-02-08,NA,Commercial,Converted,Paid Search (PPC/Google Ads),Yes,9.0
509,Marketing Campaign,2024-02-05,NA,Enterprise,New,In-Person Events,No,
510,Partner,2024-07-15,EMEA,Enterprise,New,,No,
511,Partner,2024-06-06,NA,Enterprise,Converted,,Yes,28.0
512,Outbound,2024-07-22,NA,SMB,Converted,,Yes,34.0
513,Marketing Campaign,2024-07-14,NA,Enterprise,New,Webinars,No,
514,Marketing Campaign,2024-08-03,NA,Enterprise,New,Email Nurture Campaigns,No,
515,Inbound,2024-10-11,EMEA,Strategic,Working,,No,
516,Inbound,2024-07-14,NA,Commercial,Working,,No,
517,Outbound,2024-11-02,EMEA,Enterprise,Converted,,Yes,12.0
518,Marketing Campaign,2024-05-31,APAC,Enterprise,New,Sponsored Content,No,
519,Marketing Campaign,2024-01-14,APAC,Enterprise,Working,Whitepaper Downloads,No,
520,Inbound,2024-11-20,NA,Enterprise,New,,No,
521,Outbound,2024-05-25,EMEA,Enterprise,New,,No,
522,Outbound,2024-02-26,EMEA,Commercial,New,,No,
523,Marketing Campaign,2024-07-29,EMEA,Enterprise,Converted,Webinars,Yes,6.0
524,Marketing Campaign,2024-09-24,NA,Commercial,Working,In-Person Events,No,
525,Marketing Campaign,2024-07-28,EMEA,SMB,Converted,Sponsored Content,Yes,53.0
526,Outbound,2024-01-17,NA,Commercial,New,,No,
527,Outbound,2024-10-12,EMEA,Strategic,New,,No,
528,Inbound,2024-12-09,APAC,Commercial,New,,No,
529,Inbound,2024-07-21,EMEA,Commercial,New,,No,
530,Marketing Campaign,2024-04-08,APAC,SMB,Converted,Sponsored Content,Yes,38.0
531,Marketing Campaign,2024-10-05,APAC,Enterprise,New,In-Person Events,No,
532,Marketing Campaign,2024-07-27,NA,Enterprise,New,Webinars,No,
533,Marketing Campaign,2024-05-08,NA,SMB,New,Paid Search (PPC/Google Ads),No,
534,Outbound,2024-11-30,NA,Commercial,New,,No,
535,Marketing Campaign,2024-10-14,NA,SMB,Converted,Webinars,Yes,27.0
536,Marketing Campaign,2024-09-08,EMEA,Strategic,Working,Webinars,No,
537,Marketing Campaign,2024-09-21,EMEA,Commercial,Converted,Webinars,Yes,7.0
538,Inbound,2024-09-27,NA,Commercial,Working,,No,
539,Outbound,2024-07-06,NA,Commercial,New,,No,
540,Inbound,2024-08-01,NA,Strategic,New,,No,
541,Marketing Campaign,2024-10-09,EMEA,SMB,Converted,Paid Social Ads,Yes,56.0
542,Partner,2024-07-29,EMEA,Strategic,Converted,,Yes,28.0
543,Inbound,2024-12-30,EMEA,Enterprise,New,,No,
544,Partner,2024-03-16,EMEA,SMB,New,,No,
545,Partner,2024-05-27,EMEA,Enterprise,New,,No,
546,Outbound,2024-11-16,EMEA,Enterprise,New,,No,
547,Inbound,2024-07-31,EMEA,Strategic,New,,No,
548,Partner,2024-04-18,APAC,Enterprise,New,,No,
549,Outbound,2024-05-08,EMEA,Strategic,Working,,No,
550,Marketing Campaign,2024-01-10,NA,Enterprise,New,Paid Social Ads,No,
551,Outbound,2024-02-16,EMEA,SMB,New,,No,
552,Marketing Campaign,2024-11-10,APAC,Enterprise,Converted,Whitepaper Downloads,Yes,22.0
553,Outbound,2024-04-05,NA,Commercial,Working,,No,
554,Outbound,2024-04-12,EMEA,Enterprise,Rejected,,No,
555,Marketing Campaign,2024-12-07,NA,Commercial,New,Webinars,No,
556,Outbound,2024-05-25,EMEA,Commercial,Working,,No,
557,Inbound,2024-01-27,NA,SMB,New,,No,
558,Inbound,2024-08-07,EMEA,Enterprise,Working,,No,
559,Marketing Campaign,2024-01-18,APAC,Enterprise,New,In-Person Events,No,
560,Partner,2024-06-15,NA,Enterprise,New,,No,
561,Partner,2024-03-22,EMEA,Commercial,Rejected,,No,
562,Inbound,2024-03-12,NA,SMB,Working,,No,
563,Inbound,2024-11-05,EMEA,SMB,Rejected,,No,
564,Inbound,2024-09-10,APAC,Enterprise,New,,No,
565,Outbound,2024-06-10,NA,Commercial,New,,No,
566,Outbound,2024-11-22,NA,SMB,Working,,No,
567,Outbound,2024-02-07,EMEA,Enterprise,Converted,,Yes,51.0
568,Outbound,2024-07-19,APAC,Commercial,Working,,No,
569,Marketing Campaign,2024-07-18,NA,Commercial,Rejected,Webinars,No,
570,Inbound,2024-09-11,EMEA,Enterprise,New,,No,
571,Outbound,2024-06-27,EMEA,Enterprise,Converted,,Yes,41.0
572,Marketing Campaign,2024-02-04,EMEA,Enterprise,New,Sponsored Content,No,
573,Outbound,2024-03-22,APAC,SMB,New,,No,
574,Partner,2024-08-07,EMEA,Enterprise,Working,,No,
575,Marketing Campaign,2024-06-06,NA,Enterprise,Working,Whitepaper Downloads,No,
576,Marketing Campaign,2024-01-04,EMEA,Commercial,New,Email Nurture Campaigns,No,
577,Inbound,2024-06-15,EMEA,Enterprise,New,,No,
578,Marketing Campaign,2024-07-22,NA,Enterprise,Working,Webinars,No,
579,Outbound,2024-07-12,APAC,Strategic,Working,,No,
580,Inbound,2024-08-22,NA,Enterprise,New,,No,
581,Outbound,2024-07-24,APAC,SMB,New,,No,
582,Marketing Campaign,2024-05-29,NA,Commercial,New,Sponsored Content,No,
583,Outbound,2024-06-07,EMEA,SMB,Rejected,,No,
584,Inbound,2024-10-05,EMEA,Commercial,Rejected,,No,
585,Partner,2024-10-30,NA,Enterprise,Working,,No,
586,Inbound,2024-06-14,APAC,SMB,Rejected,,No,
587,Inbound,2024-11-06,APAC,Commercial,Working,,No,
588,Inbound,2024-03-08,EMEA,SMB,New,,No,
589,Inbound,2024-03-28,EMEA,Commercial,New,,No,
590,Inbound,2024-08-04,EMEA,Strategic,Rejected,,No,
591,Inbound,2024-01-01,APAC,SMB,Working,,No,
592,Partner,2024-05-14,APAC,Strategic,Converted,,Yes,58.0
593,Inbound,2024-07-03,NA,Commercial,Converted,,Yes,53.0
594,Inbound,2024-12-16,EMEA,Commercial,Working,,No,
595,Marketing Campaign,2024-05-19,NA,SMB,New,Trade Shows/Exhibitions,No,
596,Outbound,2024-04-15,NA,SMB,New,,No,
597,Partner,2024-05-12,EMEA,Strategic,New,,No,
598,Inbound,2024-04-17,NA,Commercial,New,,No,
599,Inbound,2024-06-26,EMEA,SMB,Working,,No,
600,Inbound,2024-10-24,EMEA,Enterprise,New,,No,
601,Inbound,2024-12-23,APAC,Commercial,New,,No,
602,Inbound,2024-12-24,NA,Enterprise,Working,,No,
603,Inbound,2024-05-25,NA,Commercial,New,,No,
604,Inbound,2024-03-14,NA,Strategic,Working,,No,
605,Inbound,2024-04-17,EMEA,Enterprise,Working,,No,
606,Outbound,2024-05-01,NA,SMB,Working,,No,
607,Inbound,2024-01-17,NA,Commercial,Rejected,,No,
608,Outbound,2024-07-14,NA,Enterprise,New,,No,
609,Outbound,2024-11-22,NA,Commercial,New,,No,
610,Partner,2024-11-13,EMEA,Commercial,Converted,,Yes,35.0
611,Inbound,2024-10-23,EMEA,Enterprise,Working,,No,
612,Marketing Campaign,2024-09-08,NA,SMB,Converted,In-Person Events,Yes,18.0
613,Partner,2024-04-28,EMEA,Strategic,New,,No,
614,Inbound,2024-06-10,NA,Enterprise,Converted,,Yes,5.0
615,Marketing Campaign,2024-07-16,EMEA,Enterprise,Rejected,Webinars,No,
616,Marketing Campaign,2024-02-14,EMEA,Commercial,Working,Trade Shows/Exhibitions,No,
617,Inbound,2024-11-09,EMEA,SMB,New,,No,
618,Inbound,2024-06-27,APAC,Enterprise,Converted,,Yes,18.0
619,Marketing Campaign,2024-02-13,EMEA,Enterprise,Converted,Email Nurture Campaigns,Yes,45.0
620,Partner,2024-09-27,NA,Commercial,Converted,,Yes,9.0
621,Inbound,2024-03-18,NA,Strategic,New,,No,
622,Inbound,2024-11-21,EMEA,Commercial,Converted,,Yes,35.0
623,Outbound,2024-06-26,NA,Commercial,New,,No,
624,Outbound,2024-12-22,NA,Strategic,New,,No,
625,Partner,2024-01-03,NA,SMB,Working,,No,
626,Outbound,2024-08-01,APAC,SMB,New,,No,
627,Outbound,2024-12-07,EMEA,Commercial,Working,,No,
628,Partner,2024-03-14,EMEA,Strategic,Working,,No,
629,Inbound,2024-02-20,APAC,SMB,New,,No,
630,Inbound,2024-03-07,EMEA,SMB,Working,,No,
631,Partner,2024-11-27,NA,SMB,Rejected,,No,
632,Marketing Campaign,2024-04-02,NA,SMB,New,Webinars,No,
633,Outbound,2024-06-24,EMEA,Enterprise,Working,,No,
634,Outbound,2024-05-24,NA,Commercial,New,,No,
635,Inbound,2024-01-07,EMEA,SMB,Working,,No,
636,Outbound,2024-09-25,EMEA,Enterprise,New,,No,
637,Outbound,2024-11-17,EMEA,Commercial,New,,No,
638,Inbound,2024-01-04,APAC,Enterprise,New,,No,
639,Inbound,2024-05-17,EMEA,SMB,Rejected,,No,
640,Outbound,2024-08-18,NA,Enterprise,Working,,No,
641,Inbound,2024-03-28,APAC,SMB,Working,,No,
642,Inbound,2024-01-17,NA,SMB,New,,No,
643,Inbound,2024-02-21,NA,Enterprise,Working,,No,
644,Inbound,2024-05-13,NA,Commercial,New,,No,
645,Inbound,2024-07-29,EMEA,Enterprise,New,,No,
646,Marketing Campaign,2024-11-20,NA,Commercial,Working,Email Nurture Campaigns,No,
647,Outbound,2024-08-06,NA,Commercial,New,,No,
648,Partner,2024-07-23,APAC,Enterprise,New,,No,
649,Marketing Campaign,2024-07-29,APAC,Strategic,Working,Trade Shows/Exhibitions,No,
650,Outbound,2024-10-03,APAC,Enterprise,Converted,,Yes,35.0
651,Inbound,2024-01-24,APAC,SMB,New,,No,
652,Outbound,2024-01-04,NA,Commercial,New,,No,
653,Outbound,2024-05-31,NA,SMB,New,,No,
654,Partner,2024-09-15,APAC,Commercial,Rejected,,No,
655,Outbound,2024-11-19,EMEA,SMB,Converted,,Yes,34.0
656,Inbound,2024-12-22,APAC,SMB,Working,,No,
657,Inbound,2024-06-16,NA,SMB,Rejected,,No,
658,Outbound,2024-06-24,NA,Enterprise,Working,,No,
659,Partner,2024-11-05,NA,SMB,Rejected,,No,
660,Outbound,2024-10-17,APAC,Enterprise,New,,No,
661,Outbound,2024-02-25,EMEA,Enterprise,New,,No,
662,Marketing Campaign,2024-04-17,NA,Commercial,Working,Webinars,No,
663,Partner,2024-10-22,NA,Commercial,New,,No,
664,Inbound,2024-11-19,EMEA,Commercial,Working,,No,
665,Inbound,2024-10-28,NA,SMB,New,,No,
666,Inbound,2024-11-29,NA,Commercial,Working,,No,
667,Inbound,2024-05-20,NA,Commercial,New,,No,
668,Inbound,2024-06-03,EMEA,Enterprise,New,,No,
669,Inbound,2024-09-18,NA,SMB,Rejected,,No,
670,Inbound,2024-09-29,NA,Commercial,Converted,,Yes,40.0
671,Inbound,2024-08-19,NA,Commercial,Rejected,,No,
672,Marketing Campaign,2024-08-28,EMEA,SMB,Converted,In-Person Events,Yes,5.0
673,Inbound,2024-12-20,APAC,Commercial,Working,,No,
674,Outbound,2024-12-02,NA,Commercial,Working,,No,
675,Outbound,2024-09-14,NA,Commercial,New,,No,
676,Marketing Campaign,2024-09-05,NA,SMB,New,In-Person Events,No,
677,Inbound,2024-03-17,EMEA,SMB,New,,No,
678,Outbound,2024-06-28,NA,Enterprise,Converted,,Yes,7.0
679,Marketing Campaign,2024-03-06,NA,Enterprise,New,Webinars,No,
680,Marketing Campaign,2024-11-03,NA,Enterprise,Rejected,In-Person Events,No,
681,Marketing Campaign,2024-12-13,NA,SMB,Working,Webinars,No,
682,Inbound,2024-06-19,NA,SMB,Converted,,Yes,24.0
683,Inbound,2024-01-22,EMEA,Commercial,New,,No,
684,Partner,2024-04-16,NA,Enterprise,New,,No,
685,Marketing Campaign,2024-11-18,EMEA,SMB,Rejected,Email Nurture Campaigns,No,
686,Outbound,2024-08-14,EMEA,SMB,New,,No,
687,Outbound,2024-08-03,APAC,SMB,New,,No,
688,Inbound,2024-03-09,NA,SMB,New,,No,
689,Marketing Campaign,2024-03-24,NA,SMB,New,Sponsored Content,No,
690,Inbound,2024-04-12,NA,Enterprise,New,,No,
691,Inbound,2024-02-08,APAC,Enterprise,Working,,No,
692,Outbound,2024-01-13,NA,Enterprise,Working,,No,
693,Outbound,2024-10-23,NA,SMB,Working,,No,
694,Inbound,2024-11-08,EMEA,Enterprise,New,,No,
695,Inbound,2024-06-29,APAC,Commercial,Converted,,Yes,47.0
696,Partner,2024-09-24,APAC,Commercial,Converted,,Yes,52.0
697,Inbound,2024-01-13,APAC,Commercial,New,,No,
698,Outbound,2024-04-29,EMEA,SMB,New,,No,
699,Inbound,2024-12-18,EMEA,Enterprise,New,,No,
700,Outbound,2024-02-26,EMEA,Commercial,Converted,,Yes,47.0
701,Outbound,2024-02-09,EMEA,SMB,Converted,,Yes,25.0
702,Inbound,2024-12-01,APAC,Enterprise,Rejected,,No,
703,Inbound,2024-05-07,EMEA,SMB,New,,No,
704,Inbound,2024-06-21,EMEA,SMB,Working,,No,
705,Inbound,2024-02-04,EMEA,Strategic,New,,No,
706,Marketing Campaign,2024-09-15,EMEA,SMB,New,Whitepaper Downloads,No,
707,Inbound,2024-01-05,EMEA,Commercial,Working,,No,
708,Marketing Campaign,2024-08-05,NA,Commercial,New,In-Person Events,No,
709,Inbound,2024-01-11,NA,Enterprise,Converted,,Yes,34.0
710,Partner,2024-11-22,EMEA,Enterprise,Working,,No,
711,Marketing Campaign,2024-04-26,NA,Enterprise,Converted,Webinars,Yes,46.0
712,Outbound,2024-07-02,NA,Commercial,New,,No,
713,Outbound,2024-12-27,EMEA,SMB,Rejected,,No,
714,Outbound,2024-04-25,NA,Commercial,Rejected,,No,
715,Inbound,2024-06-10,NA,Commercial,Rejected,,No,
716,Marketing Campaign,2024-03-07,NA,Commercial,Converted,Webinars,Yes,48.0
717,Marketing Campaign,2024-07-18,NA,Commercial,Converted,Paid Search (PPC/Google Ads),Yes,34.0
718,Marketing Campaign,2024-01-31,EMEA,Strategic,Working,In-Person Events,No,
719,Inbound,2024-03-15,APAC,Enterprise,New,,No,
720,Partner,2024-08-24,APAC,SMB,Working,,No,
721,Marketing Campaign,2024-11-22,APAC,Commercial,Converted,Webinars,Yes,9.0
722,Inbound,2024-03-06,EMEA,Enterprise,Rejected,,No,
723,Inbound,2024-03-10,APAC,Commercial,Working,,No,
724,Partner,2024-10-23,APAC,SMB,New,,No,
725,Outbound,2024-01-20,APAC,Enterprise,Working,,No,
726,Marketing Campaign,2024-08-13,EMEA,Enterprise,Rejected,Trade Shows/Exhibitions,No,
727,Inbound,2024-07-17,NA,Enterprise,New,,No,
728,Marketing Campaign,2024-02-08,APAC,SMB,New,Trade Shows/Exhibitions,No,
729,Inbound,2024-05-24,NA,SMB,Working,,No,
730,Inbound,2024-02-14,NA,Commercial,New,,No,
731,Inbound,2024-11-21,APAC,Commercial,New,,No,
732,Marketing Campaign,2024-03-31,NA,SMB,New,Paid Social Ads,No,
733,Partner,2024-08-25,NA,SMB,Converted,,Yes,14.0
734,Outbound,2024-03-10,NA,SMB,New,,No,
735,Outbound,2024-06-14,APAC,SMB,Working,,No,
736,Marketing Campaign,2024-05-09,EMEA,SMB,Converted,Webinars,Yes,28.0
737,Outbound,2024-08-01,NA,Commercial,Rejected,,No,
738,Marketing Campaign,2024-12-05,NA,SMB,Rejected,Webinars,No,
739,Outbound,2024-03-29,NA,Strategic,Working,,No,
740,Outbound,2024-11-30,NA,Enterprise,Rejected,,No,
741,Outbound,2024-09-08,APAC,Enterprise,New,,No,
742,Inbound,2024-12-14,APAC,Strategic,Converted,,Yes,49.0
743,Partner,2024-03-12,EMEA,Enterprise,Working,,No,
744,Outbound,2024-06-13,NA,SMB,New,,No,
745,Inbound,2024-02-18,EMEA,Commercial,Working,,No,
746,Marketing Campaign,2024-02-21,EMEA,Enterprise,New,Whitepaper Downloads,No,
747,Outbound,2024-10-15,NA,Enterprise,Converted,,Yes,55.0
748,Outbound,2024-10-04,APAC,Enterprise,New,,No,
749,Marketing Campaign,2024-04-23,APAC,Enterprise,Working,Trade Shows/Exhibitions,No,
750,Partner,2024-08-26,EMEA,Commercial,New,,No,
751,Inbound,2024-05-12,EMEA,SMB,New,,No,
752,Marketing Campaign,2024-09-30,NA,Strategic,Rejected,Webinars,No,
753,Partner,2024-06-14,NA,Commercial,Converted,,Yes,43.0
754,Inbound,2024-10-19,EMEA,Commercial,Rejected,,No,
755,Inbound,2024-08-30,APAC,Commercial,New,,No,
756,Marketing Campaign,2024-11-15,APAC,Commercial,New,In-Person Events,No,
757,Partner,2024-05-17,NA,Commercial,Working,,No,
758,Outbound,2024-03-19,APAC,Enterprise,Working,,No,
759,Marketing Campaign,2024-06-18,EMEA,Enterprise,New,Whitepaper Downloads,No,
760,Marketing Campaign,2024-05-02,NA,Enterprise,Converted,Email Nurture Campaigns,Yes,52.0
761,Inbound,2024-06-24,NA,Enterprise,New,,No,
762,Inbound,2024-10-26,EMEA,SMB,New,,No,
763,Inbound,2024-03-22,APAC,Enterprise,New,,No,
764,Partner,2024-03-27,NA,SMB,Working,,No,
765,Inbound,2024-08-12,NA,Strategic,Converted,,Yes,10.0
766,Outbound,2024-01-16,EMEA,Strategic,Working,,No,
767,Marketing Campaign,2024-11-05,EMEA,Strategic,Working,Sponsored Content,No,
768,Marketing Campaign,2024-12-23,EMEA,Enterprise,New,Paid Search (PPC/Google Ads),No,
769,Inbound,2024-06-11,NA,Commercial,Rejected,,No,
770,Marketing Campaign,2024-04-07,NA,Enterprise,Rejected,Trade Shows/Exhibitions,No,
771,Inbound,2024-06-04,EMEA,SMB,Working,,No,
772,Marketing Campaign,2024-01-02,NA,SMB,New,Webinars,No,
773,Inbound,2024-12-15,NA,SMB,Working,,No,
774,Outbound,2024-06-17,NA,Commercial,Working,,No,
775,Marketing Campaign,2024-11-10,NA,SMB,Rejected,In-Person Events,No,
776,Inbound,2024-11-20,APAC,Enterprise,Rejected,,No,
777,Inbound,2024-04-01,NA,Enterprise,Converted,,Yes,14.0
778,Partner,2024-06-29,NA,SMB,New,,No,
779,Partner,2024-08-18,EMEA,Commercial,Rejected,,No,
780,Partner,2024-10-27,EMEA,Strategic,Working,,No,
781,Partner,2024-05-27,EMEA,Enterprise,Converted,,Yes,46.0
782,Outbound,2024-10-06,NA,SMB,Working,,No,
783,Inbound,2024-07-07,EMEA,Commercial,New,,No,
784,Inbound,2024-12-12,EMEA,SMB,Working,,No,
785,Inbound,2024-12-15,NA,SMB,New,,No,
786,Marketing Campaign,2024-11-09,EMEA,Strategic,New,Sponsored Content,No,
787,Outbound,2024-05-07,EMEA,Enterprise,Converted,,Yes,47.0
788,Outbound,2024-01-07,EMEA,Strategic,New,,No,
789,Outbound,2024-02-16,NA,Enterprise,New,,No,
790,Marketing Campaign,2024-02-22,EMEA,Enterprise,New,Webinars,No,
791,Inbound,2024-07-05,NA,Commercial,Working,,No,
792,Outbound,2024-02-07,NA,SMB,Rejected,,No,
793,Outbound,2024-08-13,NA,Commercial,New,,No,
794,Partner,2024-02-22,NA,SMB,New,,No,
795,Inbound,2024-08-11,APAC,SMB,Rejected,,No,
796,Marketing Campaign,2024-06-02,EMEA,Enterprise,Converted,Whitepaper Downloads,Yes,58.0
797,Marketing Campaign,2024-02-17,EMEA,Strategic,New,Sponsored Content,No,
798,Outbound,2024-12-16,EMEA,Enterprise,Converted,,Yes,14.0
799,Partner,2024-05-26,EMEA,SMB,Working,,No,
800,Marketing Campaign,2024-03-04,EMEA,Commercial,Converted,Email Nurture Campaigns,Yes,29.0
